operateur;annee;filiere;code_categorie_consommation;libelle_categorie_consommation;code_grand_secteur;libelle_grand_secteur;code_naf;libelle_secteur_naf2;conso;pdl;indqual;nombre_mailles_secretisees;code_region;libelle_region
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;47869.003;4;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;46485.929;3;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;313986.252;4;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;2280.879;2;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;116615.498;5;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;1027058.707;28;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;89008.319;2;1.0;0;32;Hauts-de-France
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";176708.933;1;1.0;0;44;Grand Est
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;1570663.716;16;1.0;0;44;Grand Est
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;20;Industrie chimique;1739600.583;16;1.0;0;44;Grand Est
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;32879.019;2;1.0;0;44;Grand Est
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;8;0;105729.011;2;1.0;0;44;Grand Est
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;12;Fabrication de produits à base de tabac;40797.874;2;1.0;0;52;Pays de la Loire
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;19;Cokéfaction et raffinage;69003.633;1;1.0;0;52;Pays de la Loire
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;250966.659;16;1.0;0;52;Pays de la Loire
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;114890.979;3;1.0;0;53;Bretagne
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";124953.613;4;1.0;0;75;Nouvelle-Aquitaine
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;336720.323;1;1.0;0;75;Nouvelle-Aquitaine
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;6;0;57320.978;1;1.0;0;75;Nouvelle-Aquitaine
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;42685.08;3;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;26;Fabrication de produits informatiques, électroniques et optiques;29634.333;1;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;8;0;46254.754;2;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;325857.715;83;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;14343.66;3;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";1603.735;1;1.0;0;76;Occitanie
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;108500.218;2;1.0;0;84;Auvergne-Rhône-Alpes
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;4524569.476;28;1.0;0;84;Auvergne-Rhône-Alpes
RTE;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;1105695.785;7;1.0;0;84;Auvergne-Rhône-Alpes
RTE;2021;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;471736.111;6;1.0;0;93;Provence-Alpes-Côte d'Azur
SAEML Hunelec;2021;Electricité;ENT;Entreprises;T;Tertiaire;56;Restauration;142.869;1;1.0;0;44;Grand Est
SAEML Hunelec;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;11933.558;12;0.966;0;44;Grand Est
SAEML Hunelec;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;11656.732;3904;0.411;0;44;Grand Est
SEM Beauvois Distrelec;2021;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;237.0;1;1.0;0;32;Hauts-de-France
SEM Beauvois Distrelec;2021;Electricité;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;135.0;1;1.0;0;32;Hauts-de-France
SEM Beauvois Distrelec;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;0.0;0;0.0;1;32;Hauts-de-France
SEM Beauvois Distrelec;2021;Electricité;PRO;Petits professionels;T;Tertiaire;;0;890.0;96;0.67;0;32;Hauts-de-France
SICAE de l'Aisne;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;10373.815;60;1.0;0;32;Hauts-de-France
SICAE de la Somme et du Cambraisis;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;133.0;3;1.0;0;32;Hauts-de-France
SICAE de la Somme et du Cambraisis;2021;Electricité;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;4069.0;18;1.0;0;32;Hauts-de-France
SICAE de la Somme et du Cambraisis;2021;Electricité;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;607.0;2;1.0;0;32;Hauts-de-France
SICAE de la Somme et du Cambraisis;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;101.0;1;1.0;0;32;Hauts-de-France
SICAE de la Somme et du Cambraisis;2021;Electricité;ENT;Entreprises;T;Tertiaire;95;Réparation d'ordinateurs et de biens personnels et domestiques;56.0;1;1.0;0;32;Hauts-de-France
SICAE de la vallée du Sausseron;2021;Electricité;ENT;Entreprises;A;Agriculture;1;0;191.0;6;1.0;0;11;Île-de-France
SICAE de la vallée du Sausseron;2021;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;133.0;1;1.0;0;11;Île-de-France
SICAE de la vallée du Sausseron;2021;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;23.0;1;1.0;0;11;Île-de-France
SICAE de Precy-Saint-Martin;2021;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;6256.642;4;1.0;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;64.772;1;1.0;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;317.885;2;0.956;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;335.282;4;0.971;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;1027.54;114;0.349;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;PRO;Petits professionels;T;Tertiaire;;0;1199.027;153;0.299;0;44;Grand Est
SICAE de Precy-Saint-Martin;2021;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;2357.391;290;0.402;0;44;Grand Est
SICAE du Carmausin;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;5784.863;39;0.971;0;76;Occitanie
SICAE du Carmausin;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;0.0;0;0.0;1;76;Occitanie
SICAE ELY;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;541.63;27;0.314;0;11;Île-de-France
SICAE ELY;2021;Electricité;PRO;Petits professionels;I;Industrie;;0;8126.896;94;0.313;0;11;Île-de-France
SICAE ELY;2021;Electricité;PRO;Petits professionels;T;Tertiaire;;0;20641.6;521;0.129;0;11;Île-de-France
SICAE ELY;2021;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;4705.2;608;0.0365;0;11;Île-de-France
SICAE ELY;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;66684.128;10171;0.0197;0;11;Île-de-France
SICAE ELY;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;7717.587;42;0.895;0;24;Centre-Val de Loire
SICAE ELY;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;1617.766;65;0.32;0;24;Centre-Val de Loire
SICAE ELY;2021;Electricité;PRO;Petits professionels;T;Tertiaire;;0;7488.683;248;0.267;0;24;Centre-Val de Loire
SICAE ELY;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;57785.73;8580;0.0233;0;24;Centre-Val de Loire
SICAE Est;2021;Electricité;ENT;Entreprises;A;Agriculture;1;0;5785.042;13;0.953;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;330.573;1;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";248.297;2;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;13.46;1;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;17307.809;1;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;1982.386;5;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";262.563;1;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;160.786;3;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";2079.339;6;0.982;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;7331.1;2;1.0;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;76419.508;14178;0.336;0;27;Bourgogne-Franche-Comté
SICAE Est;2021;Electricité;ENT;Entreprises;I;Industrie;31;Fabrication de meubles;1594.378;10;1.0;0;44;Grand Est
SICAE Est;2021;Electricité;ENT;Entreprises;T;Tertiaire;55;Hébergement;53.399;1;1.0;0;44;Grand Est
SICAE Est;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;1417.886;12;0.888;0;44;Grand Est
SICAE Est;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;1077.0;48;0.368;0;44;Grand Est
SICAE Est;2021;Electricité;PRO;Petits professionels;I;Industrie;;0;495.185;33;0.0326;0;44;Grand Est
SICAE Oise;2021;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;3335.576;4;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;I;Industrie;32;Autres industries manufacturières;1645.017;3;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;2285.063;31;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;T;Tertiaire;62;Programmation, conseil et autres activités informatiques;40.803;1;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;T;Tertiaire;74;Autres activités spécialisées, scientifiques et techniques;174.457;3;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;685.753;7;1.0;0;32;Hauts-de-France
SICAE Oise;2021;Electricité;ENT;Entreprises;T;Tertiaire;97;Activités des ménages en tant qu'employeurs de personnel domestique;383.04;1;1.0;0;32;Hauts-de-France
SICAP;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;4125.0;2;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;7949.0;11;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;338.0;2;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;I;Industrie;41;Construction de bâtiments;609.0;10;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;278.0;5;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;2069.0;5;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;58;Édition;28.0;1;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;1365.0;3;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;87;Hébergement médico-social et social;1147.0;5;1.0;0;24;Centre-Val de Loire
SICAP;2021;Electricité;ENT;Entreprises;T;Tertiaire;96;Autres services personnels;89.0;2;1.0;0;24;Centre-Val de Loire
SOREA;2021;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;12.25;1;0.0;0;84;Auvergne-Rhône-Alpes
SOREA;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";52.825;1;0.0;0;84;Auvergne-Rhône-Alpes
SOREA;2021;Electricité;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;142.948;1;0.0;0;84;Auvergne-Rhône-Alpes
SRD;2021;Electricité;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;208.0;2;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;I;Industrie;22;Fabrication de produits en caoutchouc et en plastique;6609.0;8;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;3372.0;6;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;I;Industrie;29;Industrie automobile;1037.0;11;0.995;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";7146.0;18;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;8361.0;33;0.986;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;59;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";780.0;2;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;65;Assurance;449.0;5;0.942;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;68;Activités immobilières;2183.0;35;0.953;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;1129.0;6;1.0;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;3359.0;3;0.993;0;75;Nouvelle-Aquitaine
SRD;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;787801.0;125485;0.718;0;75;Nouvelle-Aquitaine
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;A;Agriculture;2;0;102.0;2;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;I;Industrie;15;Industrie du cuir et de la chaussure;1412.0;4;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;112105.0;55;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;I;Industrie;31;Fabrication de meubles;21830.0;24;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;I;Industrie;42;Génie civil;4639.0;47;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;27472.0;244;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;200753.0;741;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;71;"Activités d'architecture et d'ingénierie ; activités de contrôle et analyses techniques";22781.0;75;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;72;Recherche-développement scientifique;20769.0;21;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;75;Activités vétérinaires;282.0;4;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;79;Activités des agences de voyage, voyagistes, services de réservation et activités connexes;376.0;7;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;7071.0;78;1.0;0;44;Grand Est
Strasbourg Électricité Réseaux;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;14210.0;1183;0.5;0;44;Grand Est
Syndicat d'électricité synergie Maurienne;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;1014.0;7;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat d'électricité synergie Maurienne;2021;Electricité;ENT;Entreprises;I;Industrie;42;Génie civil;12718.0;3;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat d'électricité synergie Maurienne;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;1407.0;4;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat d'électricité synergie Maurienne;2021;Electricité;PRO;Petits professionels;A;Agriculture;;0;0.0;0;0.0;1;84;Auvergne-Rhône-Alpes
Syndicat des Energies Electriques de Tarentaise;2021;Electricité;ENT;Entreprises;I;Industrie;10;Industries alimentaires;458.0;3;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat des Energies Electriques de Tarentaise;2021;Electricité;ENT;Entreprises;I;Industrie;42;Génie civil;26.0;1;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat des Energies Electriques de Tarentaise;2021;Electricité;ENT;Entreprises;T;Tertiaire;81;Services relatifs aux bâtiments et aménagement paysager;143.0;4;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat des Energies Electriques de Tarentaise;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";924.0;10;1.0;0;84;Auvergne-Rhône-Alpes
Syndicat intercommunal d'électricité de Labergement Sainte Marie;2021;Electricité;ENT;Entreprises;T;Tertiaire;47;Commerce de détail, à l'exception des automobiles et des motocycles;1049.438;2;0.721;0;27;Bourgogne-Franche-Comté
Syndicat intercommunal d'électricité de Labergement Sainte Marie;2021;Electricité;ENT;Entreprises;T;Tertiaire;56;Restauration;265.347;5;0.686;0;27;Bourgogne-Franche-Comté
Syndicat intercommunal d'électricité de Labergement Sainte Marie;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";491.536;4;0.931;0;27;Bourgogne-Franche-Comté
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;69.699;1;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;24;Métallurgie;23506.4;6;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;5251.787;19;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;626.85;3;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;4385.519;9;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;2041.67;7;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;43;Travaux de construction spécialisés;1265.672;33;0.836;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;I;Industrie;8;0;513.937;1;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;45;Commerce et réparation d'automobiles et de motocycles;3924.607;33;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;13053.057;48;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;945.928;10;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;52;Entreposage et services auxiliaires des transports;3590.771;16;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;56;Restauration;4943.277;27;0.841;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;59;"Production de films cinématographiques, de vidéo et de programmes de télévision ; enregistrement sonore et édition musicale";177.244;1;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;61;Télécommunications;575.421;4;0.971;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;64;Activités des services financiers, hors assurance et caisses de retraite;533.464;6;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;66;Activités auxiliaires de services financiers et d'assurance;368.545;2;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;68;Activités immobilières;42729.193;37;0.997;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;70;"Activités des sièges sociaux ; conseil de gestion";1217.133;15;0.966;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;80;Enquêtes et sécurité;82.248;1;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;84;"Administration publique et défense ; sécurité sociale obligatoire";3495.837;26;0.968;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;3755.852;17;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;1617.935;9;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;91;Bibliothèques, archives, musées et autres activités culturelles;636.506;3;0.581;0;24;Centre-Val de Loire
Synelva;2021;Electricité;ENT;Entreprises;T;Tertiaire;94;Activités des organisations associatives;59.867;2;1.0;0;24;Centre-Val de Loire
Synelva;2021;Electricité;PRO;Petits professionels;X;Secteur Inconnu;;0;22829.196;2544;0.319;0;24;Centre-Val de Loire
Synelva;2021;Electricité;RES;Résidentiel;R;Résidentiel;;0;314368.133;46616;0.433;0;24;Centre-Val de Loire
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;17;Industrie du papier et du carton;382.239;2;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;21;Industrie pharmaceutique;2992.721;2;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;23;Fabrication d'autres produits minéraux non métalliques;1364.133;4;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;1990.512;8;0.964;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;27;Fabrication d'équipements électriques;246.004;1;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;I;Industrie;35;Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné;1333.146;2;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;38;"Collecte, traitement et élimination des déchets ; récupération";519.317;1;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;46;Commerce de gros, à l'exception des automobiles et des motocycles;1765.159;7;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;49;Transports terrestres et transport par conduites;390.387;5;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;64;Activités des services financiers, hors assurance et caisses de retraite;294.265;5;0.861;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;85;Enseignement;955.683;6;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;88;Action sociale sans hébergement;619.219;3;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;T;Tertiaire;93;Activités sportives, récréatives et de loisirs;72.863;2;1.0;0;44;Grand Est
Usines municipales d'Erstein;2021;Electricité;ENT;Entreprises;X;Secteur Inconnu;;0;26777.124;39;0.999;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;11;Fabrication de boissons;2959.203;4;1.0;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;16;"Travail du bois et fabrication d'articles en bois et en liège, à l'exception des meubles ; fabrication d'articles en vannerie et sparterie";11591.466;3;0.999;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;25;Fabrication de produits métalliques, à l'exception des machines et des équipements;2359.291;8;1.0;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;26;Fabrication de produits informatiques, électroniques et optiques;2887.929;1;1.0;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;28;Fabrication de machines et équipements n.c.a.;22312.102;4;1.0;0;44;Grand Est
Vialis;2021;Electricité;ENT;Entreprises;I;Industrie;41;Construction de bâtiments;488.195;5;1.0;0;44;Grand Est
